Column1,Column2,Column3,Column4,county,Net Reported Quantity
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,60
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,5
2010,17,IL,5,BOND                          ,
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,118
2010,17,IL,5,BOND                          ,407
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,642
2010,17,IL,5,BOND                          ,733
2010,17,IL,5,BOND                          ,588
2010,17,IL,5,BOND                          ,1698
2010,17,IL,5,BOND                          ,4
2010,17,IL,5,BOND                          ,1344
2010,17,IL,5,BOND                          ,2371
2010,17,IL,5,BOND                          ,563
2010,17,IL,5,BOND                          ,291
2010,17,IL,5,BOND                          ,2437
2010,17,IL,5,BOND                          ,8819
2010,17,IL,5,BOND                          ,4373
2010,17,IL,5,BOND                          ,14409
2010,17,IL,5,BOND                          ,1879
2010,17,IL,5,BOND                          ,1742
2010,17,IL,5,BOND                          ,1155
2010,17,IL,5,BOND                          ,37
2010,17,IL,5,BOND                          ,2183
2010,17,IL,5,BOND                          ,15832
2010,17,IL,5,BOND                          ,3821
2010,17,IL,5,BOND                          ,321
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,209
2010,17,IL,5,BOND                          ,80
2010,17,IL,5,BOND                          ,1242
2010,17,IL,5,BOND                          ,879
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,232
2010,17,IL,5,BOND                          ,703
2010,17,IL,5,BOND                          ,347
2010,17,IL,5,BOND                          ,582
2010,17,IL,5,BOND                          ,2266
2010,17,IL,5,BOND                          ,8775
2010,17,IL,5,BOND                          ,5116
2010,17,IL,5,BOND                          ,166
2010,17,IL,5,BOND                          ,0
2010,17,IL,5,BOND                          ,0
2010,17,IL,7,BOONE                         ,0
2010,17,IL,7,BOONE                         ,1977677
2010,17,IL,7,BOONE                         ,5930170
2010,17,IL,7,BOONE                         ,13996630
2010,17,IL,7,BOONE                         ,506
2010,17,IL,7,BOONE                         ,276
2010,17,IL,7,BOONE                         ,902
2010,17,IL,7,BOONE                         ,855
2010,17,IL,7,BOONE                         ,840
2010,17,IL,7,BOONE                         ,347
2010,17,IL,7,BOONE                         ,118
2010,17,IL,7,BOONE                         ,3101
2010,17,IL,7,BOONE                         ,53
2010,17,IL,7,BOONE                         ,0
2010,17,IL,7,BOONE                         ,3199
2010,17,IL,7,BOONE                         ,15337
2010,17,IL,7,BOONE                         ,31095
2010,17,IL,7,BOONE                         ,8586
2010,17,IL,7,BOONE                         ,2385
2010,17,IL,7,BOONE                         ,297
2010,17,IL,7,BOONE                         ,47
2010,17,IL,7,BOONE                         ,256
2010,17,IL,7,BOONE                         ,52
2010,17,IL,7,BOONE                         ,174
2010,17,IL,7,BOONE                         ,90
2010,17,IL,7,BOONE                         ,595
2010,17,IL,7,BOONE                         ,521
2010,17,IL,7,BOONE                         ,831
2010,17,IL,7,BOONE                         ,361
2010,17,IL,7,BOONE                         ,239
2010,17,IL,7,BOONE                         ,932
2010,17,IL,7,BOONE                         ,180
2010,17,IL,7,BOONE                         ,1450
2010,17,IL,7,BOONE                         ,10557
2010,17,IL,7,BOONE                         ,12530
2010,17,IL,7,BOONE                         ,5023
2010,17,IL,7,BOONE                         ,1335
2010,17,IL,7,BOONE                         ,294
2010,17,IL,7,BOONE                         ,0
2010,17,IL,7,BOONE                         ,203
2010,17,IL,7,BOONE                         ,30
2010,17,IL,7,BOONE                         ,139
2010,17,IL,7,BOONE                         ,211
2010,17,IL,7,BOONE                         ,20
2010,17,IL,7,BOONE                         ,70
2010,17,IL,7,BOONE                         ,0
2010,17,IL,7,BOONE                         ,170
2010,17,IL,7,BOONE                         ,41
2010,17,IL,7,BOONE                         ,112
2010,17,IL,7,BOONE                         ,30
2010,17,IL,7,BOONE                         ,224
2010,17,IL,7,BOONE                         ,301
2010,17,IL,9,BROWN                         ,242
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,1016
2010,17,IL,9,BROWN                         ,40
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,76
2010,17,IL,9,BROWN                         ,428
2010,17,IL,9,BROWN                         ,3591
2010,17,IL,9,BROWN                         ,7516
2010,17,IL,9,BROWN                         ,4196
2010,17,IL,9,BROWN                         ,3135
2010,17,IL,9,BROWN                         ,23
2010,17,IL,9,BROWN                         ,12963
2010,17,IL,9,BROWN                         ,48
2010,17,IL,9,BROWN                         ,64
2010,17,IL,9,BROWN                         ,1174
2010,17,IL,9,BROWN                         ,1406
2010,17,IL,9,BROWN                         ,342
2010,17,IL,9,BROWN                         ,482
2010,17,IL,9,BROWN                         ,38
2010,17,IL,9,BROWN                         ,107
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,
2010,17,IL,9,BROWN                         ,245
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,48
2010,17,IL,9,BROWN                         ,60
2010,17,IL,9,BROWN                         ,392
2010,17,IL,9,BROWN                         ,2154
2010,17,IL,9,BROWN                         ,2413
2010,17,IL,9,BROWN                         ,4225
2010,17,IL,9,BROWN                         ,1482
2010,17,IL,9,BROWN                         ,40
2010,17,IL,9,BROWN                         ,10170
2010,17,IL,9,BROWN                         ,70
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,700
2010,17,IL,9,BROWN                         ,1032
2010,17,IL,9,BROWN                         ,273
2010,17,IL,9,BROWN                         ,166
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,61
2010,17,IL,9,BROWN                         ,0
2010,17,IL,9,BROWN                         ,79
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,77
2010,17,IL,11,BUREAU                        ,542
2010,17,IL,11,BUREAU                        ,612
2010,17,IL,11,BUREAU                        ,405
2010,17,IL,11,BUREAU                        ,1435
2010,17,IL,11,BUREAU                        ,1639
2010,17,IL,11,BUREAU                        ,1979
2010,17,IL,11,BUREAU                        ,9102
2010,17,IL,11,BUREAU                        ,548
2010,17,IL,11,BUREAU                        ,231
2010,17,IL,11,BUREAU                        ,353
2010,17,IL,11,BUREAU                        ,1033
2010,17,IL,11,BUREAU                        ,5888
2010,17,IL,11,BUREAU                        ,30882
2010,17,IL,11,BUREAU                        ,73720
2010,17,IL,11,BUREAU                        ,93654
2010,17,IL,11,BUREAU                        ,40
2010,17,IL,11,BUREAU                        ,167
2010,17,IL,11,BUREAU                        ,23203
2010,17,IL,11,BUREAU                        ,173
2010,17,IL,11,BUREAU                        ,1220
2010,17,IL,11,BUREAU                        ,119
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,248
2010,17,IL,11,BUREAU                        ,72
2010,17,IL,11,BUREAU                        ,1175
2010,17,IL,11,BUREAU                        ,353
2010,17,IL,11,BUREAU                        ,584
2010,17,IL,11,BUREAU                        ,116
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,29
2010,17,IL,11,BUREAU                        ,305
2010,17,IL,11,BUREAU                        ,2356
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,5
2010,17,IL,11,BUREAU                        ,25
2010,17,IL,11,BUREAU                        ,578
2010,17,IL,11,BUREAU                        ,56
2010,17,IL,11,BUREAU                        ,86
2010,17,IL,11,BUREAU                        ,163
2010,17,IL,11,BUREAU                        ,570
2010,17,IL,11,BUREAU                        ,935
2010,17,IL,11,BUREAU                        ,918
2010,17,IL,11,BUREAU                        ,943
2010,17,IL,11,BUREAU                        ,3242
2010,17,IL,11,BUREAU                        ,210
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,236
2010,17,IL,11,BUREAU                        ,272
2010,17,IL,11,BUREAU                        ,2894
2010,17,IL,11,BUREAU                        ,12041
2010,17,IL,11,BUREAU                        ,25908
2010,17,IL,11,BUREAU                        ,29325
2010,17,IL,11,BUREAU                        ,89
2010,17,IL,11,BUREAU                        ,322
2010,17,IL,11,BUREAU                        ,11066
2010,17,IL,11,BUREAU                        ,27
2010,17,IL,11,BUREAU                        ,326
2010,17,IL,11,BUREAU                        ,1547
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,306
2010,17,IL,11,BUREAU                        ,24
2010,17,IL,11,BUREAU                        ,423
2010,17,IL,11,BUREAU                        ,469
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,72
2010,17,IL,11,BUREAU                        ,104
2010,17,IL,11,BUREAU                        ,166
2010,17,IL,11,BUREAU                        ,21
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,37
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,239
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,0
2010,17,IL,11,BUREAU                        ,65
2010,17,IL,11,BUREAU                        ,21
2010,17,IL,11,BUREAU                        ,1050
2010,17,IL,13,CALHOUN                       ,8
2010,17,IL,13,CALHOUN                       ,31
2010,17,IL,13,CALHOUN                       ,11
2010,17,IL,13,CALHOUN                       ,41
2010,17,IL,13,CALHOUN                       ,180
2010,17,IL,13,CALHOUN                       ,110
2010,17,IL,13,CALHOUN                       ,12
2010,17,IL,13,CALHOUN                       ,94
2010,17,IL,13,CALHOUN                       ,284
2010,17,IL,13,CALHOUN                       ,714
2010,17,IL,13,CALHOUN                       ,341
2010,17,IL,13,CALHOUN                       ,634
2010,17,IL,13,CALHOUN                       ,4030
2010,17,IL,13,CALHOUN                       ,6309
2010,17,IL,13,CALHOUN                       ,2357
2010,17,IL,13,CALHOUN                       ,411
2010,17,IL,13,CALHOUN                       ,335
2010,17,IL,13,CALHOUN                       ,120
2010,17,IL,13,CALHOUN                       ,1139
2010,17,IL,13,CALHOUN                       ,1555
2010,17,IL,13,CALHOUN                       ,900
2010,17,IL,13,CALHOUN                       ,104
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,46
2010,17,IL,13,CALHOUN                       ,30
2010,17,IL,13,CALHOUN                       ,25
2010,17,IL,13,CALHOUN                       ,97
2010,17,IL,13,CALHOUN                       ,21
2010,17,IL,13,CALHOUN                       ,79
2010,17,IL,13,CALHOUN                       ,11
2010,17,IL,13,CALHOUN                       ,17
2010,17,IL,13,CALHOUN                       ,99
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,12
2010,17,IL,13,CALHOUN                       ,278
2010,17,IL,13,CALHOUN                       ,403
2010,17,IL,13,CALHOUN                       ,21
2010,17,IL,13,CALHOUN                       ,164
2010,17,IL,13,CALHOUN                       ,1137
2010,17,IL,13,CALHOUN                       ,2253
2010,17,IL,13,CALHOUN                       ,1752
2010,17,IL,13,CALHOUN                       ,560
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,395
2010,17,IL,13,CALHOUN                       ,740
2010,17,IL,13,CALHOUN                       ,1385
2010,17,IL,13,CALHOUN                       ,1991
2010,17,IL,13,CALHOUN                       ,868
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,206
2010,17,IL,13,CALHOUN                       ,121
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,24
2010,17,IL,13,CALHOUN                       ,0
2010,17,IL,13,CALHOUN                       ,130
2010,17,IL,15,CARROLL                       ,1
2010,17,IL,15,CARROLL                       ,60
2010,17,IL,15,CARROLL                       ,63
2010,17,IL,15,CARROLL                       ,525
2010,17,IL,15,CARROLL                       ,187
2010,17,IL,15,CARROLL                       ,96
2010,17,IL,15,CARROLL                       ,1122
2010,17,IL,15,CARROLL                       ,195
2010,17,IL,15,CARROLL                       ,76
2010,17,IL,15,CARROLL                       ,14362
2010,17,IL,15,CARROLL                       ,371
2010,17,IL,15,CARROLL                       ,167
2010,17,IL,15,CARROLL                       ,856
2010,17,IL,15,CARROLL                       ,1570
2010,17,IL,15,CARROLL                       ,8567
2010,17,IL,15,CARROLL                       ,22261
2010,17,IL,15,CARROLL                       ,32930
2010,17,IL,15,CARROLL                       ,138
2010,17,IL,15,CARROLL                       ,405
2010,17,IL,15,CARROLL                       ,25754
2010,17,IL,15,CARROLL                       ,608
2010,17,IL,15,CARROLL                       ,4345
2010,17,IL,15,CARROLL                       ,204
2010,17,IL,15,CARROLL                       ,39
2010,17,IL,15,CARROLL                       ,344
2010,17,IL,15,CARROLL                       ,166
2010,17,IL,15,CARROLL                       ,722
2010,17,IL,15,CARROLL                       ,357
2010,17,IL,15,CARROLL                       ,167
2010,17,IL,15,CARROLL                       ,80
2010,17,IL,15,CARROLL                       ,1297
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,24
2010,17,IL,15,CARROLL                       ,179
2010,17,IL,15,CARROLL                       ,18
2010,17,IL,15,CARROLL                       ,435
2010,17,IL,15,CARROLL                       ,
2010,17,IL,15,CARROLL                       ,22
2010,17,IL,15,CARROLL                       ,3071
2010,17,IL,15,CARROLL                       ,100
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,361
2010,17,IL,15,CARROLL                       ,437
2010,17,IL,15,CARROLL                       ,1252
2010,17,IL,15,CARROLL                       ,5837
2010,17,IL,15,CARROLL                       ,6731
2010,17,IL,15,CARROLL                       ,
2010,17,IL,15,CARROLL                       ,5699
2010,17,IL,15,CARROLL                       ,163
2010,17,IL,15,CARROLL                       ,65
2010,17,IL,15,CARROLL                       ,1039
2010,17,IL,15,CARROLL                       ,122
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,238
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,254
2010,17,IL,15,CARROLL                       ,100
2010,17,IL,15,CARROLL                       ,67
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,205
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,268
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,43
2010,17,IL,15,CARROLL                       ,0
2010,17,IL,15,CARROLL                       ,365
2010,17,IL,17,CASS                          ,
2010,17,IL,17,CASS                          ,460
2010,17,IL,17,CASS                          ,1287
2010,17,IL,17,CASS                          ,715
2010,17,IL,17,CASS                          ,543
2010,17,IL,17,CASS                          ,59
2010,17,IL,17,CASS                          ,5420
2010,17,IL,17,CASS                          ,3879
2010,17,IL,17,CASS                          ,225
2010,17,IL,17,CASS                          ,3797
2010,17,IL,17,CASS                          ,4165
2010,17,IL,17,CASS                          ,6098
2010,17,IL,17,CASS                          ,19661
2010,17,IL,17,CASS                          ,4383
2010,17,IL,17,CASS                          ,2519
2010,17,IL,17,CASS                          ,74
2010,17,IL,17,CASS                          ,655
2010,17,IL,17,CASS                          ,180
2010,17,IL,17,CASS                          ,510
2010,17,IL,17,CASS                          ,687
2010,17,IL,17,CASS                          ,140
2010,17,IL,17,CASS                          ,896
2010,17,IL,17,CASS                          ,303
2010,17,IL,17,CASS                          ,1320
2010,17,IL,17,CASS                          ,351
2010,17,IL,17,CASS                          ,425
2010,17,IL,17,CASS                          ,72
2010,17,IL,17,CASS                          ,40
2010,17,IL,17,CASS                          ,3229
2010,17,IL,17,CASS                          ,287
2010,17,IL,17,CASS                          ,93
2010,17,IL,17,CASS                          ,1748
2010,17,IL,17,CASS                          ,2060
2010,17,IL,17,CASS                          ,3875
2010,17,IL,17,CASS                          ,5920
2010,17,IL,17,CASS                          ,1240
2010,17,IL,17,CASS                          ,182
2010,17,IL,17,CASS                          ,1818
2010,17,IL,17,CASS                          ,63
2010,17,IL,17,CASS                          ,736
2010,17,IL,17,CASS                          ,130
2010,17,IL,17,CASS                          ,115
2010,17,IL,17,CASS                          ,457
2010,17,IL,17,CASS                          ,173
2010,17,IL,17,CASS                          ,13
2010,17,IL,17,CASS                          ,16
2010,17,IL,17,CASS                          ,43
2010,17,IL,17,CASS                          ,0
2010,17,IL,17,CASS                          ,0
2010,17,IL,17,CASS                          ,84
2010,17,IL,17,CASS                          ,0
2010,17,IL,17,CASS                          ,0
2010,17,IL,19,CHAMPAIGN                     ,12
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,690
2010,17,IL,19,CHAMPAIGN                     ,742
2010,17,IL,19,CHAMPAIGN                     ,485
2010,17,IL,19,CHAMPAIGN                     ,1557
2010,17,IL,19,CHAMPAIGN                     ,999
2010,17,IL,19,CHAMPAIGN                     ,3981
2010,17,IL,19,CHAMPAIGN                     ,2190
2010,17,IL,19,CHAMPAIGN                     ,489
2010,17,IL,19,CHAMPAIGN                     ,4824
2010,17,IL,19,CHAMPAIGN                     ,235
2010,17,IL,19,CHAMPAIGN                     ,1790
2010,17,IL,19,CHAMPAIGN                     ,403
2010,17,IL,19,CHAMPAIGN                     ,2223
2010,17,IL,19,CHAMPAIGN                     ,24992
2010,17,IL,19,CHAMPAIGN                     ,83623
2010,17,IL,19,CHAMPAIGN                     ,86157
2010,17,IL,19,CHAMPAIGN                     ,27
2010,17,IL,19,CHAMPAIGN                     ,1017
2010,17,IL,19,CHAMPAIGN                     ,5187
2010,17,IL,19,CHAMPAIGN                     ,78
2010,17,IL,19,CHAMPAIGN                     ,177
2010,17,IL,19,CHAMPAIGN                     ,123
2010,17,IL,19,CHAMPAIGN                     ,153
2010,17,IL,19,CHAMPAIGN                     ,568
2010,17,IL,19,CHAMPAIGN                     ,60
2010,17,IL,19,CHAMPAIGN                     ,330
2010,17,IL,19,CHAMPAIGN                     ,845
2010,17,IL,19,CHAMPAIGN                     ,39
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,3506
2010,17,IL,19,CHAMPAIGN                     ,275
2010,17,IL,19,CHAMPAIGN                     ,1743
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,502
2010,17,IL,19,CHAMPAIGN                     ,770
2010,17,IL,19,CHAMPAIGN                     ,926
2010,17,IL,19,CHAMPAIGN                     ,707
2010,17,IL,19,CHAMPAIGN                     ,1917
2010,17,IL,19,CHAMPAIGN                     ,791
2010,17,IL,19,CHAMPAIGN                     ,3675
2010,17,IL,19,CHAMPAIGN                     ,2000
2010,17,IL,19,CHAMPAIGN                     ,404
2010,17,IL,19,CHAMPAIGN                     ,5084
2010,17,IL,19,CHAMPAIGN                     ,460
2010,17,IL,19,CHAMPAIGN                     ,74
2010,17,IL,19,CHAMPAIGN                     ,388
2010,17,IL,19,CHAMPAIGN                     ,1735
2010,17,IL,19,CHAMPAIGN                     ,2705
2010,17,IL,19,CHAMPAIGN                     ,22859
2010,17,IL,19,CHAMPAIGN                     ,64346
2010,17,IL,19,CHAMPAIGN                     ,74965
2010,17,IL,19,CHAMPAIGN                     ,29
2010,17,IL,19,CHAMPAIGN                     ,448
2010,17,IL,19,CHAMPAIGN                     ,3751
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,943
2010,17,IL,19,CHAMPAIGN                     ,71
2010,17,IL,19,CHAMPAIGN                     ,72
2010,17,IL,19,CHAMPAIGN                     ,143
2010,17,IL,19,CHAMPAIGN                     ,275
2010,17,IL,19,CHAMPAIGN                     ,221
2010,17,IL,19,CHAMPAIGN                     ,237
2010,17,IL,19,CHAMPAIGN                     ,414
2010,17,IL,19,CHAMPAIGN                     ,183
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,31
2010,17,IL,19,CHAMPAIGN                     ,182
2010,17,IL,19,CHAMPAIGN                     ,0
2010,17,IL,19,CHAMPAIGN                     ,136
2010,17,IL,19,CHAMPAIGN                     ,16
2010,17,IL,19,CHAMPAIGN                     ,913
2010,17,IL,21,CHRISTIAN                     ,393
2010,17,IL,21,CHRISTIAN                     ,162
2010,17,IL,21,CHRISTIAN                     ,91
2010,17,IL,21,CHRISTIAN                     ,2225
2010,17,IL,21,CHRISTIAN                     ,676
2010,17,IL,21,CHRISTIAN                     ,2151
2010,17,IL,21,CHRISTIAN                     ,456
2010,17,IL,21,CHRISTIAN                     ,1786
2010,17,IL,21,CHRISTIAN                     ,5647
2010,17,IL,21,CHRISTIAN                     ,37
2010,17,IL,21,CHRISTIAN                     ,354
2010,17,IL,21,CHRISTIAN                     ,2030
2010,17,IL,21,CHRISTIAN                     ,4094
2010,17,IL,21,CHRISTIAN                     ,21280
2010,17,IL,21,CHRISTIAN                     ,39866
2010,17,IL,21,CHRISTIAN                     ,45771
2010,17,IL,21,CHRISTIAN                     ,537
2010,17,IL,21,CHRISTIAN                     ,26277
2010,17,IL,21,CHRISTIAN                     ,1852
2010,17,IL,21,CHRISTIAN                     ,96
2010,17,IL,21,CHRISTIAN                     ,105
