Column1,Column2,Column3,Column4,county,Net Reported Quantity
2004,17,IL,5,BOND                          ,16
2004,17,IL,7,BOONE                         ,0
2004,17,IL,7,BOONE                         ,0
2004,17,IL,7,BOONE                         ,0
2004,17,IL,7,BOONE                         ,12300000
2004,17,IL,7,BOONE                         ,0
2004,17,IL,7,BOONE                         ,129
2004,17,IL,7,BOONE                         ,48
2004,17,IL,7,BOONE                         ,126
2004,17,IL,7,BOONE                         ,1557
2004,17,IL,7,BOONE                         ,1841
2004,17,IL,7,BOONE                         ,1636
2004,17,IL,7,BOONE                         ,707
2004,17,IL,7,BOONE                         ,61
2004,17,IL,7,BOONE                         ,6456
2004,17,IL,7,BOONE                         ,276
2004,17,IL,7,BOONE                         ,2671
2004,17,IL,7,BOONE                         ,6536
2004,17,IL,7,BOONE                         ,1175
2004,17,IL,7,BOONE                         ,6186
2004,17,IL,7,BOONE                         ,5967
2004,17,IL,7,BOONE                         ,122
2004,17,IL,7,BOONE                         ,139
2004,17,IL,7,BOONE                         ,371
2004,17,IL,7,BOONE                         ,1319
2004,17,IL,7,BOONE                         ,3741
2004,17,IL,7,BOONE                         ,7973
2004,17,IL,7,BOONE                         ,3271
2004,17,IL,7,BOONE                         ,59
2004,17,IL,7,BOONE                         ,997
2004,17,IL,7,BOONE                         ,692
2004,17,IL,7,BOONE                         ,954
2004,17,IL,7,BOONE                         ,472
2004,17,IL,7,BOONE                         ,57
2004,17,IL,7,BOONE                         ,2704
2004,17,IL,7,BOONE                         ,206
2004,17,IL,7,BOONE                         ,528
2004,17,IL,7,BOONE                         ,557
2004,17,IL,7,BOONE                         ,3481
2004,17,IL,7,BOONE                         ,801
2004,17,IL,7,BOONE                         ,521
2004,17,IL,7,BOONE                         ,4594
2004,17,IL,7,BOONE                         ,9082
2004,17,IL,7,BOONE                         ,0
2004,17,IL,7,BOONE                         ,181
2004,17,IL,7,BOONE                         ,242
2004,17,IL,7,BOONE                         ,239
2004,17,IL,7,BOONE                         ,3114
2004,17,IL,7,BOONE                         ,3505
2004,17,IL,7,BOONE                         ,2447
2004,17,IL,7,BOONE                         ,286
2004,17,IL,7,BOONE                         ,60
2004,17,IL,7,BOONE                         ,247
2004,17,IL,7,BOONE                         ,192
2004,17,IL,7,BOONE                         ,334
2004,17,IL,7,BOONE                         ,126
2004,17,IL,7,BOONE                         ,0
2004,17,IL,7,BOONE                         ,77
2004,17,IL,7,BOONE                         ,139
2004,17,IL,7,BOONE                         ,1042
2004,17,IL,9,BROWN                         ,453
2004,17,IL,9,BROWN                         ,512
2004,17,IL,9,BROWN                         ,15
2004,17,IL,9,BROWN                         ,0
2004,17,IL,9,BROWN                         ,2062
2004,17,IL,9,BROWN                         ,371
2004,17,IL,9,BROWN                         ,0
2004,17,IL,9,BROWN                         ,588
2004,17,IL,9,BROWN                         ,614
2004,17,IL,9,BROWN                         ,1175
2004,17,IL,9,BROWN                         ,35
2004,17,IL,9,BROWN                         ,2681
2004,17,IL,9,BROWN                         ,105
2004,17,IL,9,BROWN                         ,575
2004,17,IL,9,BROWN                         ,233
2004,17,IL,9,BROWN                         ,891
2004,17,IL,9,BROWN                         ,3126
2004,17,IL,9,BROWN                         ,6384
2004,17,IL,9,BROWN                         ,4797
2004,17,IL,9,BROWN                         ,4626
2004,17,IL,9,BROWN                         ,353
2004,17,IL,9,BROWN                         ,557
2004,17,IL,9,BROWN                         ,462
2004,17,IL,9,BROWN                         ,650
2004,17,IL,9,BROWN                         ,32
2004,17,IL,9,BROWN                         ,42
2004,17,IL,9,BROWN                         ,3359
2004,17,IL,9,BROWN                         ,449
2004,17,IL,9,BROWN                         ,570
2004,17,IL,9,BROWN                         ,325
2004,17,IL,9,BROWN                         ,743
2004,17,IL,9,BROWN                         ,388
2004,17,IL,9,BROWN                         ,464
2004,17,IL,9,BROWN                         ,423
2004,17,IL,9,BROWN                         ,2425
2004,17,IL,9,BROWN                         ,160
2004,17,IL,9,BROWN                         ,291
2004,17,IL,9,BROWN                         ,735
2004,17,IL,9,BROWN                         ,226
2004,17,IL,9,BROWN                         ,103
2004,17,IL,9,BROWN                         ,1266
2004,17,IL,9,BROWN                         ,5097
2004,17,IL,9,BROWN                         ,1756
2004,17,IL,9,BROWN                         ,2352
2004,17,IL,9,BROWN                         ,198
2004,17,IL,9,BROWN                         ,16
2004,17,IL,9,BROWN                         ,0
2004,17,IL,9,BROWN                         ,84
2004,17,IL,9,BROWN                         ,0
2004,17,IL,9,BROWN                         ,0
2004,17,IL,9,BROWN                         ,67
2004,17,IL,9,BROWN                         ,0
2004,17,IL,9,BROWN                         ,25
2004,17,IL,9,BROWN                         ,
2004,17,IL,11,BUREAU                        ,71624
2004,17,IL,11,BUREAU                        ,2257
2004,17,IL,11,BUREAU                        ,58
2004,17,IL,11,BUREAU                        ,4418
2004,17,IL,11,BUREAU                        ,3087
2004,17,IL,11,BUREAU                        ,7879
2004,17,IL,11,BUREAU                        ,2702
2004,17,IL,11,BUREAU                        ,1072
2004,17,IL,11,BUREAU                        ,21078
2004,17,IL,11,BUREAU                        ,791
2004,17,IL,11,BUREAU                        ,3898
2004,17,IL,11,BUREAU                        ,1460
2004,17,IL,11,BUREAU                        ,31354
2004,17,IL,11,BUREAU                        ,27612
2004,17,IL,11,BUREAU                        ,6895
2004,17,IL,11,BUREAU                        ,2043
2004,17,IL,11,BUREAU                        ,823
2004,17,IL,11,BUREAU                        ,4526
2004,17,IL,11,BUREAU                        ,1210
2004,17,IL,11,BUREAU                        ,160
2004,17,IL,11,BUREAU                        ,192
2004,17,IL,11,BUREAU                        ,1484
2004,17,IL,11,BUREAU                        ,7368
2004,17,IL,11,BUREAU                        ,9772
2004,17,IL,11,BUREAU                        ,44280
2004,17,IL,11,BUREAU                        ,11837
2004,17,IL,11,BUREAU                        ,3103
2004,17,IL,11,BUREAU                        ,11
2004,17,IL,11,BUREAU                        ,212
2004,17,IL,11,BUREAU                        ,127
2004,17,IL,11,BUREAU                        ,1425
2004,17,IL,11,BUREAU                        ,565
2004,17,IL,11,BUREAU                        ,0
2004,17,IL,11,BUREAU                        ,6
2004,17,IL,11,BUREAU                        ,5
2004,17,IL,11,BUREAU                        ,1350
2004,17,IL,11,BUREAU                        ,20
2004,17,IL,11,BUREAU                        ,2200
2004,17,IL,11,BUREAU                        ,2374
2004,17,IL,11,BUREAU                        ,6355
2004,17,IL,11,BUREAU                        ,1889
2004,17,IL,11,BUREAU                        ,832
2004,17,IL,11,BUREAU                        ,12735
2004,17,IL,11,BUREAU                        ,175
2004,17,IL,11,BUREAU                        ,1115
2004,17,IL,11,BUREAU                        ,2179
2004,17,IL,11,BUREAU                        ,9837
2004,17,IL,11,BUREAU                        ,6926
2004,17,IL,11,BUREAU                        ,1334
2004,17,IL,11,BUREAU                        ,557
2004,17,IL,11,BUREAU                        ,418
2004,17,IL,11,BUREAU                        ,190
2004,17,IL,11,BUREAU                        ,6069
2004,17,IL,11,BUREAU                        ,0
2004,17,IL,11,BUREAU                        ,1476
2004,17,IL,11,BUREAU                        ,2513
2004,17,IL,11,BUREAU                        ,50
2004,17,IL,11,BUREAU                        ,320
2004,17,IL,11,BUREAU                        ,1408
2004,17,IL,11,BUREAU                        ,3681
2004,17,IL,11,BUREAU                        ,5232
2004,17,IL,11,BUREAU                        ,20172
2004,17,IL,11,BUREAU                        ,7426
2004,17,IL,11,BUREAU                        ,2521
2004,17,IL,11,BUREAU                        ,
2004,17,IL,11,BUREAU                        ,84
2004,17,IL,11,BUREAU                        ,0
2004,17,IL,11,BUREAU                        ,1108
2004,17,IL,11,BUREAU                        ,44
2004,17,IL,11,BUREAU                        ,38
2004,17,IL,11,BUREAU                        ,1239
2004,17,IL,13,CALHOUN                       ,24
2004,17,IL,13,CALHOUN                       ,13
2004,17,IL,13,CALHOUN                       ,26
2004,17,IL,13,CALHOUN                       ,228
2004,17,IL,13,CALHOUN                       ,1035
2004,17,IL,13,CALHOUN                       ,153
2004,17,IL,13,CALHOUN                       ,0
2004,17,IL,13,CALHOUN                       ,1923
2004,17,IL,13,CALHOUN                       ,112
2004,17,IL,13,CALHOUN                       ,103
2004,17,IL,13,CALHOUN                       ,232
2004,17,IL,13,CALHOUN                       ,0
2004,17,IL,13,CALHOUN                       ,687
2004,17,IL,13,CALHOUN                       ,204
2004,17,IL,13,CALHOUN                       ,787
2004,17,IL,13,CALHOUN                       ,3468
2004,17,IL,13,CALHOUN                       ,2693
2004,17,IL,13,CALHOUN                       ,533
2004,17,IL,13,CALHOUN                       ,
2004,17,IL,13,CALHOUN                       ,0
2004,17,IL,13,CALHOUN                       ,52
2004,17,IL,13,CALHOUN                       ,124
2004,17,IL,13,CALHOUN                       ,6
2004,17,IL,13,CALHOUN                       ,45
2004,17,IL,13,CALHOUN                       ,203
2004,17,IL,13,CALHOUN                       ,6
2004,17,IL,13,CALHOUN                       ,102
2004,17,IL,13,CALHOUN                       ,6
2004,17,IL,13,CALHOUN                       ,215
2004,17,IL,13,CALHOUN                       ,1577
2004,17,IL,13,CALHOUN                       ,192
2004,17,IL,13,CALHOUN                       ,0
2004,17,IL,13,CALHOUN                       ,2193
2004,17,IL,13,CALHOUN                       ,348
2004,17,IL,13,CALHOUN                       ,113
2004,17,IL,13,CALHOUN                       ,821
2004,17,IL,13,CALHOUN                       ,104
2004,17,IL,13,CALHOUN                       ,115
2004,17,IL,13,CALHOUN                       ,279
2004,17,IL,13,CALHOUN                       ,63
2004,17,IL,13,CALHOUN                       ,684
2004,17,IL,13,CALHOUN                       ,1976
2004,17,IL,13,CALHOUN                       ,1247
2004,17,IL,13,CALHOUN                       ,310
2004,17,IL,13,CALHOUN                       ,442
2004,17,IL,13,CALHOUN                       ,44
2004,17,IL,13,CALHOUN                       ,0
2004,17,IL,13,CALHOUN                       ,115
2004,17,IL,13,CALHOUN                       ,18
2004,17,IL,13,CALHOUN                       ,62
2004,17,IL,13,CALHOUN                       ,125
2004,17,IL,15,CARROLL                       ,1571
2004,17,IL,15,CARROLL                       ,71
2004,17,IL,15,CARROLL                       ,22000
2004,17,IL,15,CARROLL                       ,0
2004,17,IL,15,CARROLL                       ,782
2004,17,IL,15,CARROLL                       ,99
2004,17,IL,15,CARROLL                       ,566
2004,17,IL,15,CARROLL                       ,380
2004,17,IL,15,CARROLL                       ,1865
2004,17,IL,15,CARROLL                       ,204
2004,17,IL,15,CARROLL                       ,19695
2004,17,IL,15,CARROLL                       ,1670
2004,17,IL,15,CARROLL                       ,1711
2004,17,IL,15,CARROLL                       ,8451
2004,17,IL,15,CARROLL                       ,1466
2004,17,IL,15,CARROLL                       ,3260
2004,17,IL,15,CARROLL                       ,
2004,17,IL,15,CARROLL                       ,264
2004,17,IL,15,CARROLL                       ,6382
2004,17,IL,15,CARROLL                       ,1042
2004,17,IL,15,CARROLL                       ,4926
2004,17,IL,15,CARROLL                       ,434
2004,17,IL,15,CARROLL                       ,717
2004,17,IL,15,CARROLL                       ,3274
2004,17,IL,15,CARROLL                       ,6033
2004,17,IL,15,CARROLL                       ,9291
2004,17,IL,15,CARROLL                       ,8518
2004,17,IL,15,CARROLL                       ,607
2004,17,IL,15,CARROLL                       ,558
2004,17,IL,15,CARROLL                       ,36
2004,17,IL,15,CARROLL                       ,0
2004,17,IL,15,CARROLL                       ,52
2004,17,IL,15,CARROLL                       ,164
2004,17,IL,15,CARROLL                       ,498
2004,17,IL,15,CARROLL                       ,635
2004,17,IL,15,CARROLL                       ,156
2004,17,IL,15,CARROLL                       ,7625
2004,17,IL,15,CARROLL                       ,142
2004,17,IL,15,CARROLL                       ,174
2004,17,IL,15,CARROLL                       ,1599
2004,17,IL,15,CARROLL                       ,543
2004,17,IL,15,CARROLL                       ,469
2004,17,IL,15,CARROLL                       ,190
2004,17,IL,15,CARROLL                       ,30
2004,17,IL,15,CARROLL                       ,121
2004,17,IL,15,CARROLL                       ,1764
2004,17,IL,15,CARROLL                       ,560
2004,17,IL,15,CARROLL                       ,519
2004,17,IL,15,CARROLL                       ,3272
2004,17,IL,15,CARROLL                       ,157
2004,17,IL,15,CARROLL                       ,145
2004,17,IL,15,CARROLL                       ,388
2004,17,IL,15,CARROLL                       ,2262
2004,17,IL,15,CARROLL                       ,4536
2004,17,IL,15,CARROLL                       ,7366
2004,17,IL,15,CARROLL                       ,759
2004,17,IL,15,CARROLL                       ,1113
2004,17,IL,15,CARROLL                       ,18
2004,17,IL,15,CARROLL                       ,
2004,17,IL,15,CARROLL                       ,101
2004,17,IL,17,CASS                          ,39
2004,17,IL,17,CASS                          ,39
2004,17,IL,17,CASS                          ,2788
2004,17,IL,17,CASS                          ,35
2004,17,IL,17,CASS                          ,42
2004,17,IL,17,CASS                          ,1041
2004,17,IL,17,CASS                          ,71
2004,17,IL,17,CASS                          ,283
2004,17,IL,17,CASS                          ,54
2004,17,IL,17,CASS                          ,16917
2004,17,IL,17,CASS                          ,88
2004,17,IL,17,CASS                          ,188
2004,17,IL,17,CASS                          ,1641
2004,17,IL,17,CASS                          ,831
2004,17,IL,17,CASS                          ,67
2004,17,IL,17,CASS                          ,0
2004,17,IL,17,CASS                          ,1906
2004,17,IL,17,CASS                          ,132
2004,17,IL,17,CASS                          ,767
2004,17,IL,17,CASS                          ,957
2004,17,IL,17,CASS                          ,61
2004,17,IL,17,CASS                          ,464
2004,17,IL,17,CASS                          ,109
2004,17,IL,17,CASS                          ,105
2004,17,IL,17,CASS                          ,4813
2004,17,IL,17,CASS                          ,2656
2004,17,IL,17,CASS                          ,6581
2004,17,IL,17,CASS                          ,642
2004,17,IL,17,CASS                          ,1042
2004,17,IL,17,CASS                          ,0
2004,17,IL,17,CASS                          ,0
2004,17,IL,17,CASS                          ,0
2004,17,IL,17,CASS                          ,30
2004,17,IL,17,CASS                          ,53
2004,17,IL,17,CASS                          ,0
2004,17,IL,17,CASS                          ,231
2004,17,IL,17,CASS                          ,1120
2004,17,IL,17,CASS                          ,61
2004,17,IL,17,CASS                          ,44
2004,17,IL,17,CASS                          ,1445
2004,17,IL,17,CASS                          ,278
2004,17,IL,17,CASS                          ,61
2004,17,IL,17,CASS                          ,11293
2004,17,IL,17,CASS                          ,40
2004,17,IL,17,CASS                          ,40
2004,17,IL,17,CASS                          ,182
2004,17,IL,17,CASS                          ,1271
2004,17,IL,17,CASS                          ,151
2004,17,IL,17,CASS                          ,119
2004,17,IL,17,CASS                          ,55
2004,17,IL,17,CASS                          ,58
2004,17,IL,17,CASS                          ,42
2004,17,IL,17,CASS                          ,193
2004,17,IL,17,CASS                          ,83
2004,17,IL,17,CASS                          ,2360
2004,17,IL,17,CASS                          ,1560
2004,17,IL,17,CASS                          ,1817
2004,17,IL,17,CASS                          ,819
2004,17,IL,17,CASS                          ,658
2004,17,IL,17,CASS                          ,0
2004,17,IL,17,CASS                          ,152
2004,17,IL,17,CASS                          ,0
2004,17,IL,17,CASS                          ,6
2004,17,IL,17,CASS                          ,328
2004,17,IL,17,CASS                          ,79
2004,17,IL,17,CASS                          ,89
2004,17,IL,17,CASS                          ,91
2004,17,IL,19,CHAMPAIGN                     ,64415
2004,17,IL,19,CHAMPAIGN                     ,9000000
2004,17,IL,19,CHAMPAIGN                     ,1307
2004,17,IL,19,CHAMPAIGN                     ,99
2004,17,IL,19,CHAMPAIGN                     ,561
2004,17,IL,19,CHAMPAIGN                     ,4548
2004,17,IL,19,CHAMPAIGN                     ,1784
2004,17,IL,19,CHAMPAIGN                     ,7565
2004,17,IL,19,CHAMPAIGN                     ,3151
2004,17,IL,19,CHAMPAIGN                     ,2286
2004,17,IL,19,CHAMPAIGN                     ,20201
2004,17,IL,19,CHAMPAIGN                     ,74
2004,17,IL,19,CHAMPAIGN                     ,547
2004,17,IL,19,CHAMPAIGN                     ,4463
2004,17,IL,19,CHAMPAIGN                     ,36889
2004,17,IL,19,CHAMPAIGN                     ,52956
2004,17,IL,19,CHAMPAIGN                     ,26028
2004,17,IL,19,CHAMPAIGN                     ,109
2004,17,IL,19,CHAMPAIGN                     ,6080
2004,17,IL,19,CHAMPAIGN                     ,72
2004,17,IL,19,CHAMPAIGN                     ,117
2004,17,IL,19,CHAMPAIGN                     ,79
2004,17,IL,19,CHAMPAIGN                     ,1085
2004,17,IL,19,CHAMPAIGN                     ,900
2004,17,IL,19,CHAMPAIGN                     ,107
2004,17,IL,19,CHAMPAIGN                     ,541
2004,17,IL,19,CHAMPAIGN                     ,760
2004,17,IL,19,CHAMPAIGN                     ,5084
2004,17,IL,19,CHAMPAIGN                     ,3866
2004,17,IL,19,CHAMPAIGN                     ,1459
2004,17,IL,19,CHAMPAIGN                     ,13166
2004,17,IL,19,CHAMPAIGN                     ,6036
2004,17,IL,19,CHAMPAIGN                     ,5385
2004,17,IL,19,CHAMPAIGN                     ,1147
2004,17,IL,19,CHAMPAIGN                     ,0
2004,17,IL,19,CHAMPAIGN                     ,1447
2004,17,IL,19,CHAMPAIGN                     ,121
2004,17,IL,19,CHAMPAIGN                     ,571
2004,17,IL,19,CHAMPAIGN                     ,0
2004,17,IL,19,CHAMPAIGN                     ,0
2004,17,IL,19,CHAMPAIGN                     ,8
2004,17,IL,19,CHAMPAIGN                     ,4705
2004,17,IL,19,CHAMPAIGN                     ,432
2004,17,IL,19,CHAMPAIGN                     ,2340
2004,17,IL,19,CHAMPAIGN                     ,6502
2004,17,IL,19,CHAMPAIGN                     ,4698
2004,17,IL,19,CHAMPAIGN                     ,12598
2004,17,IL,19,CHAMPAIGN                     ,4635
2004,17,IL,19,CHAMPAIGN                     ,2698
2004,17,IL,19,CHAMPAIGN                     ,16781
2004,17,IL,19,CHAMPAIGN                     ,231
2004,17,IL,19,CHAMPAIGN                     ,149
2004,17,IL,19,CHAMPAIGN                     ,192
2004,17,IL,19,CHAMPAIGN                     ,695
2004,17,IL,19,CHAMPAIGN                     ,3489
2004,17,IL,19,CHAMPAIGN                     ,21447
2004,17,IL,19,CHAMPAIGN                     ,24628
2004,17,IL,19,CHAMPAIGN                     ,8445
2004,17,IL,19,CHAMPAIGN                     ,580
2004,17,IL,19,CHAMPAIGN                     ,65
2004,17,IL,19,CHAMPAIGN                     ,9376
2004,17,IL,19,CHAMPAIGN                     ,133
2004,17,IL,19,CHAMPAIGN                     ,110
2004,17,IL,19,CHAMPAIGN                     ,856
2004,17,IL,19,CHAMPAIGN                     ,4113
2004,17,IL,19,CHAMPAIGN                     ,614
2004,17,IL,19,CHAMPAIGN                     ,31
2004,17,IL,19,CHAMPAIGN                     ,138
2004,17,IL,19,CHAMPAIGN                     ,582
2004,17,IL,19,CHAMPAIGN                     ,823
2004,17,IL,19,CHAMPAIGN                     ,2312
2004,17,IL,19,CHAMPAIGN                     ,6112
2004,17,IL,19,CHAMPAIGN                     ,1912
2004,17,IL,19,CHAMPAIGN                     ,9799
2004,17,IL,19,CHAMPAIGN                     ,4756
2004,17,IL,19,CHAMPAIGN                     ,1702
2004,17,IL,19,CHAMPAIGN                     ,34
2004,17,IL,19,CHAMPAIGN                     ,136
2004,17,IL,19,CHAMPAIGN                     ,0
2004,17,IL,19,CHAMPAIGN                     ,362
2004,17,IL,19,CHAMPAIGN                     ,71
2004,17,IL,19,CHAMPAIGN                     ,0
2004,17,IL,19,CHAMPAIGN                     ,659
2004,17,IL,21,CHRISTIAN                     ,5056
2004,17,IL,21,CHRISTIAN                     ,250000
2004,17,IL,21,CHRISTIAN                     ,313
2004,17,IL,21,CHRISTIAN                     ,3570
2004,17,IL,21,CHRISTIAN                     ,1771
2004,17,IL,21,CHRISTIAN                     ,3788
2004,17,IL,21,CHRISTIAN                     ,1380
2004,17,IL,21,CHRISTIAN                     ,653
2004,17,IL,21,CHRISTIAN                     ,15544
2004,17,IL,21,CHRISTIAN                     ,2364
2004,17,IL,21,CHRISTIAN                     ,4563
2004,17,IL,21,CHRISTIAN                     ,17093
2004,17,IL,21,CHRISTIAN                     ,29214
2004,17,IL,21,CHRISTIAN                     ,4858
2004,17,IL,21,CHRISTIAN                     ,85
2004,17,IL,21,CHRISTIAN                     ,71
2004,17,IL,21,CHRISTIAN                     ,4277
2004,17,IL,21,CHRISTIAN                     ,757
2004,17,IL,21,CHRISTIAN                     ,429
2004,17,IL,21,CHRISTIAN                     ,9181
2004,17,IL,21,CHRISTIAN                     ,619
2004,17,IL,21,CHRISTIAN                     ,607
2004,17,IL,21,CHRISTIAN                     ,5789
